Date,Category,Quantity
2023-02-20,Shirt,0.0
2023-02-21,Shirt,0.0
2023-02-22,Shirt,3.0
2023-02-23,Shirt,1.0
2023-02-24,Shirt,1.0
2023-02-25,Shirt,2.0
2023-02-26,Shirt,2.0
2023-02-27,Shirt,1.0
2023-02-28,Shirt,1.0
2023-03-01,Shirt,0.0
2023-03-02,Shirt,2.0
2023-03-03,Shirt,0.0
2023-03-04,Shirt,0.0
2023-03-05,Shirt,2.0
2023-03-06,Shirt,0.0
2023-03-07,Shirt,1.0
2023-03-08,Shirt,2.0
2023-03-09,Shirt,1.0
2023-03-10,Shirt,1.0
2023-03-11,Shirt,0.0
2023-03-12,Shirt,2.0
2023-03-13,Shirt,0.0
2023-03-14,Shirt,1.0
2023-03-15,Shirt,2.0
2023-03-16,Shirt,1.0
2023-03-17,Shirt,2.0
2023-03-18,Shirt,2.0
2023-03-19,Shirt,0.0
2023-03-20,Shirt,0.0
2023-03-21,Shirt,0.0
2023-03-22,Shirt,2.0
2023-03-23,Shirt,0.0
2023-03-24,Shirt,1.0
2023-03-25,Shirt,4.0
2023-03-26,Shirt,2.0
2023-03-27,Shirt,3.0
2023-03-28,Shirt,0.0
2023-03-29,Shirt,1.0
2023-03-30,Shirt,1.0
2023-03-31,Shirt,0.0
2023-04-01,Shirt,2.0
2023-04-02,Shirt,0.0
2023-04-03,Shirt,0.0
2023-04-04,Shirt,1.0
2023-04-05,Shirt,0.0
2023-04-06,Shirt,0.0
2023-04-07,Shirt,0.0
2023-04-08,Shirt,2.0
2023-04-09,Shirt,3.0
2023-04-10,Shirt,1.0
2023-04-11,Shirt,0.0
2023-04-12,Shirt,0.0
2023-04-13,Shirt,1.0
2023-04-14,Shirt,0.0
2023-04-15,Shirt,0.0
2023-04-16,Shirt,0.0
2023-04-17,Shirt,3.0
2023-04-18,Shirt,1.0
2023-04-19,Shirt,1.0
2023-04-20,Shirt,2.0
2023-04-21,Shirt,1.0
2023-04-22,Shirt,1.0
2023-04-23,Shirt,0.0
2023-04-24,Shirt,4.0
2023-04-25,Shirt,2.0
2023-04-26,Shirt,0.0
2023-04-27,Shirt,2.0
2023-04-28,Shirt,1.0
2023-04-29,Shirt,0.0
2023-04-30,Shirt,0.0
2023-05-01,Shirt,1.0
2023-05-02,Shirt,0.0
2023-05-03,Shirt,0.0
2023-05-04,Shirt,0.0
2023-05-05,Shirt,0.0
2023-05-06,Shirt,2.0
2023-05-07,Shirt,2.0
2023-05-08,Shirt,0.0
2023-05-09,Shirt,0.0
2023-05-10,Shirt,0.0
2023-05-11,Shirt,0.0
2023-05-12,Shirt,1.0
2023-05-13,Shirt,0.0
2023-05-14,Shirt,0.0
2023-05-15,Shirt,0.0
2023-05-16,Shirt,0.0
2023-05-17,Shirt,3.0
2023-05-18,Shirt,0.0
2023-05-19,Shirt,1.0
2023-05-20,Shirt,1.0
2023-05-21,Shirt,1.0
2023-05-22,Shirt,0.0
2023-05-23,Shirt,0.0
2023-05-24,Shirt,1.0
2023-05-25,Shirt,1.0
2023-05-26,Shirt,0.0
2023-05-27,Shirt,1.0
2023-05-28,Shirt,2.0
2023-05-29,Shirt,0.0
2023-05-30,Shirt,0.0
2023-05-31,Shirt,0.0
2023-06-01,Shirt,1.0
2023-06-02,Shirt,0.0
2023-06-03,Shirt,0.0
2023-06-04,Shirt,1.0
2023-06-05,Shirt,0.0
2023-06-06,Shirt,0.0
2023-06-07,Shirt,0.0
2023-06-08,Shirt,0.0
2023-06-09,Shirt,3.0
2023-06-10,Shirt,0.0
2023-06-11,Shirt,0.0
2023-06-12,Shirt,2.0
2023-06-13,Shirt,0.0
2023-06-14,Shirt,0.0
2023-06-15,Shirt,2.0
2023-06-16,Shirt,0.0
2023-06-17,Shirt,1.0
2023-06-18,Shirt,2.0
2023-06-19,Shirt,1.0
2023-06-20,Shirt,1.0
2023-06-21,Shirt,0.0
2023-06-22,Shirt,0.0
2023-06-23,Shirt,0.0
2023-06-24,Shirt,1.0
2023-06-25,Shirt,1.0
2023-06-26,Shirt,6.0
2023-06-27,Shirt,1.0
2023-06-28,Shirt,1.0
2023-06-29,Shirt,1.0
2023-06-30,Shirt,1.0
2023-07-01,Shirt,0.0
2023-07-02,Shirt,2.0
2023-07-03,Shirt,2.0
2023-07-04,Shirt,1.0
2023-07-05,Shirt,0.0
2023-07-06,Shirt,2.0
2023-07-07,Shirt,2.0
2023-07-08,Shirt,1.0
2023-07-09,Shirt,0.0
2023-07-10,Shirt,2.0
2023-07-11,Shirt,1.0
2023-07-12,Shirt,1.0
2023-07-13,Shirt,2.0
2023-07-14,Shirt,1.0
2023-07-15,Shirt,3.0
2023-07-16,Shirt,0.0
2023-07-17,Shirt,1.0
2023-07-18,Shirt,0.0
2023-07-19,Shirt,2.0
2023-07-20,Shirt,0.0
2023-07-21,Shirt,0.0
2023-07-22,Shirt,0.0
2023-07-23,Shirt,2.0
2023-07-24,Shirt,3.0
2023-07-25,Shirt,1.0
2023-07-26,Shirt,0.0
2023-07-27,Shirt,1.0
2023-07-28,Shirt,1.0
2023-07-29,Shirt,0.0
2023-07-30,Shirt,2.0
2023-07-31,Shirt,2.0
2023-08-01,Shirt,0.0
2023-08-02,Shirt,1.0
2023-08-03,Shirt,1.0
2023-08-04,Shirt,0.0
2023-08-05,Shirt,1.0
2023-08-06,Shirt,0.0
2023-08-07,Shirt,0.0
2023-08-08,Shirt,0.0
2023-08-09,Shirt,2.0
2023-08-10,Shirt,1.0
2023-08-11,Shirt,1.0
2023-08-12,Shirt,0.0
2023-08-13,Shirt,0.0
2023-08-14,Shirt,2.0
2023-08-15,Shirt,4.0
2023-08-16,Shirt,0.0
2023-08-17,Shirt,0.0
2023-08-18,Shirt,2.0
2023-08-19,Shirt,1.0
2023-08-20,Shirt,0.0
2023-08-21,Shirt,1.0
2023-08-22,Shirt,2.0
2023-08-23,Shirt,1.0
2023-08-24,Shirt,0.0
2023-08-25,Shirt,0.0
2023-08-26,Shirt,1.0
2023-08-27,Shirt,1.0
2023-08-28,Shirt,0.0
2023-08-29,Shirt,0.0
2023-08-30,Shirt,0.0
2023-08-31,Shirt,2.0
2023-09-01,Shirt,2.0
2023-09-02,Shirt,2.0
2023-09-03,Shirt,2.0
2023-09-04,Shirt,1.0
2023-09-05,Shirt,2.0
2023-09-06,Shirt,1.0
2023-09-07,Shirt,1.0
2023-09-08,Shirt,1.0
2023-09-09,Shirt,0.0
2023-09-10,Shirt,2.0
2023-09-11,Shirt,3.0
2023-09-12,Shirt,1.0
2023-09-13,Shirt,0.0
2023-09-14,Shirt,0.0
2023-09-15,Shirt,2.0
2023-09-16,Shirt,0.0
2023-09-17,Shirt,0.0
2023-09-18,Shirt,0.0
2023-09-19,Shirt,1.0
2023-09-20,Shirt,1.0
2023-09-21,Shirt,0.0
2023-09-22,Shirt,0.0
2023-09-23,Shirt,0.0
2023-09-24,Shirt,2.0
2023-09-25,Shirt,0.0
2023-09-26,Shirt,0.0
2023-09-27,Shirt,0.0
2023-09-28,Shirt,0.0
2023-09-29,Shirt,0.0
2023-09-30,Shirt,0.0
2023-10-01,Shirt,0.0
2023-10-02,Shirt,2.0
2023-10-03,Shirt,1.0
2023-10-04,Shirt,2.0
2023-10-05,Shirt,1.0
2023-10-06,Shirt,4.0
2023-10-07,Shirt,2.0
2023-10-08,Shirt,1.0
2023-10-09,Shirt,2.0
2023-10-10,Shirt,0.0
2023-10-11,Shirt,2.0
2023-10-12,Shirt,1.0
2023-10-13,Shirt,0.0
2023-10-14,Shirt,0.0
2023-10-15,Shirt,1.0
2023-10-16,Shirt,0.0
2023-10-17,Shirt,0.0
2023-10-18,Shirt,1.0
2023-10-19,Shirt,1.0
2023-10-20,Shirt,0.0
2023-10-21,Shirt,4.0
2023-10-22,Shirt,1.0
2023-10-23,Shirt,2.0
2023-10-24,Shirt,0.0
2023-10-25,Shirt,3.0
2023-10-26,Shirt,1.0
2023-10-27,Shirt,2.0
2023-10-28,Shirt,1.0
2023-10-29,Shirt,1.0
2023-10-30,Shirt,0.0
2023-10-31,Shirt,1.0
2023-11-01,Shirt,1.0
2023-11-02,Shirt,3.0
2023-11-03,Shirt,0.0
2023-11-04,Shirt,0.0
2023-11-05,Shirt,0.0
2023-11-06,Shirt,2.0
2023-11-07,Shirt,1.0
2023-11-08,Shirt,0.0
2023-11-09,Shirt,0.0
2023-11-10,Shirt,0.0
2023-11-11,Shirt,0.0
2023-11-12,Shirt,1.0
2023-11-13,Shirt,0.0
2023-11-14,Shirt,3.0
2023-11-15,Shirt,1.0
2023-11-16,Shirt,0.0
2023-11-17,Shirt,0.0
2023-11-18,Shirt,0.0
2023-11-19,Shirt,0.0
2023-11-20,Shirt,2.0
2023-11-21,Shirt,0.0
2023-11-22,Shirt,0.0
2023-11-23,Shirt,0.0
2023-11-24,Shirt,1.0
2023-11-25,Shirt,1.0
2023-11-26,Shirt,1.0
2023-11-27,Shirt,2.0
2023-11-28,Shirt,0.0
2023-11-29,Shirt,0.0
2023-11-30,Shirt,1.0
2023-12-01,Shirt,0.0
2023-12-02,Shirt,0.0
2023-12-03,Shirt,0.0
2023-12-04,Shirt,0.0
2023-12-05,Shirt,0.0
2023-12-06,Shirt,1.0
2023-12-07,Shirt,1.0
2023-12-08,Shirt,2.0
2023-12-09,Shirt,0.0
2023-12-10,Shirt,1.0
2023-12-11,Shirt,0.0
2023-12-12,Shirt,2.0
2023-12-13,Shirt,2.0
2023-12-14,Shirt,3.0
2023-12-15,Shirt,0.0
2023-12-16,Shirt,0.0
2023-12-17,Shirt,0.0
2023-12-18,Shirt,0.0
2023-12-19,Shirt,3.0
2023-12-20,Shirt,0.0
2023-12-21,Shirt,1.0
2023-12-22,Shirt,2.0
2023-12-23,Shirt,1.0
2023-12-24,Shirt,2.0
2023-12-25,Shirt,1.0
2023-12-26,Shirt,0.0
2023-12-27,Shirt,1.0
2023-12-28,Shirt,1.0
2023-12-29,Shirt,1.0
2023-12-30,Shirt,2.0
2023-12-31,Shirt,1.0
2024-01-01,Shirt,0.0
2024-01-02,Shirt,2.0
2024-01-03,Shirt,0.0
2024-01-04,Shirt,0.0
2024-01-05,Shirt,3.0
2024-01-06,Shirt,0.0
2024-01-07,Shirt,1.0
2024-01-08,Shirt,0.0
2024-01-09,Shirt,0.0
2024-01-10,Shirt,1.0
2024-01-11,Shirt,0.0
2024-01-12,Shirt,0.0
2024-01-13,Shirt,0.0
2024-01-14,Shirt,1.0
2024-01-15,Shirt,2.0
2024-01-16,Shirt,2.0
2024-01-17,Shirt,0.0
2024-01-18,Shirt,0.0
2024-01-19,Shirt,0.0
2024-01-20,Shirt,2.0
2024-01-21,Shirt,2.0
2024-01-22,Shirt,3.0
2024-01-23,Shirt,0.0
2024-01-24,Shirt,0.0
2024-01-25,Shirt,0.0
2024-01-26,Shirt,1.0
2024-01-27,Shirt,1.0
2024-01-28,Shirt,0.0
2024-01-29,Shirt,1.0
2024-01-30,Shirt,0.0
2024-01-31,Shirt,1.0
2024-02-01,Shirt,0.0
2024-02-02,Shirt,0.0
2024-02-03,Shirt,0.0
2024-02-04,Shirt,0.0
2024-02-05,Shirt,2.0
2024-02-06,Shirt,1.0
2024-02-07,Shirt,0.0
2024-02-08,Shirt,0.0
2024-02-09,Shirt,3.0
2024-02-10,Shirt,1.0
2024-02-11,Shirt,0.0
2024-02-12,Shirt,1.0
2024-02-13,Shirt,1.0
2024-02-14,Shirt,0.0
2024-02-15,Shirt,0.0
2024-02-16,Shirt,0.0
2024-02-17,Shirt,0.0
2024-02-18,Shirt,0.0
2024-02-19,Shirt,0.0
2024-02-20,Shirt,0.0
2024-02-21,Shirt,1.0
2024-02-22,Shirt,0.0
2024-02-23,Shirt,0.0
2024-02-24,Shirt,1.0
2024-02-25,Shirt,0.0
2024-02-26,Shirt,2.0
2024-02-27,Shirt,1.0
2024-02-28,Shirt,2.0
2024-02-29,Shirt,1.0
2024-03-01,Shirt,1.0
2024-03-02,Shirt,0.0
2024-03-03,Shirt,2.0
2024-03-04,Shirt,0.0
2024-03-05,Shirt,0.0
2024-03-06,Shirt,2.0
2024-03-07,Shirt,0.0
2024-03-08,Shirt,0.0
2024-03-09,Shirt,0.0
2024-03-10,Shirt,0.0
2024-03-11,Shirt,0.0
2024-03-12,Shirt,0.0
2024-03-13,Shirt,1.0
2024-03-14,Shirt,0.0
2024-03-15,Shirt,2.0
2024-03-16,Shirt,0.0
2024-03-17,Shirt,0.0
2024-03-18,Shirt,1.0
2024-03-19,Shirt,0.0
2024-03-20,Shirt,1.0
2024-03-21,Shirt,1.0
2024-03-22,Shirt,0.0
2024-03-23,Shirt,0.0
2024-03-24,Shirt,1.0
2024-03-25,Shirt,0.0
2024-03-26,Shirt,2.0
2021-03-28,Scarf,0.0
2021-03-29,Scarf,0.0
2021-03-30,Scarf,0.0
2021-03-31,Scarf,0.0
2021-04-01,Scarf,2.0
2021-04-02,Scarf,0.0
2021-04-03,Scarf,1.0
2021-04-04,Scarf,0.0
2021-04-05,Scarf,1.0
2021-04-06,Scarf,1.0
2021-04-07,Scarf,1.0
2021-04-08,Scarf,0.0
2021-04-09,Scarf,1.0
2021-04-10,Scarf,0.0
2021-04-11,Scarf,0.0
2021-04-12,Scarf,1.0
2021-04-13,Scarf,1.0
2021-04-14,Scarf,0.0
2021-04-15,Scarf,4.0
2021-04-16,Scarf,0.0
2021-04-17,Scarf,2.0
2021-04-18,Scarf,0.0
2021-04-19,Scarf,0.0
2021-04-20,Scarf,0.0
2021-04-21,Scarf,0.0
2021-04-22,Scarf,0.0
2021-04-23,Scarf,2.0
2021-04-24,Scarf,1.0
2021-04-25,Scarf,1.0
2021-04-26,Scarf,0.0
2021-04-27,Scarf,1.0
2021-04-28,Scarf,1.0
2021-04-29,Scarf,0.0
2021-04-30,Scarf,0.0
2021-05-01,Scarf,1.0
2021-05-02,Scarf,1.0
2021-05-03,Scarf,0.0
2021-05-04,Scarf,1.0
2021-05-05,Scarf,1.0
2021-05-06,Scarf,0.0
2021-05-07,Scarf,0.0
2021-05-08,Scarf,0.0
2021-05-09,Scarf,0.0
2021-05-10,Scarf,0.0
2021-05-11,Scarf,2.0
2021-05-12,Scarf,2.0
2021-05-13,Scarf,0.0
2021-05-14,Scarf,0.0
2021-05-15,Scarf,0.0
2021-05-16,Scarf,1.0
2021-05-17,Scarf,1.0
2021-05-18,Scarf,1.0
2021-05-19,Scarf,1.0
2021-05-20,Scarf,0.0
2021-05-21,Scarf,0.0
2021-05-22,Scarf,3.0
2021-05-23,Scarf,1.0
2021-05-24,Scarf,2.0
2021-05-25,Scarf,1.0
2021-05-26,Scarf,1.0
2021-05-27,Scarf,3.0
2021-05-28,Scarf,1.0
2021-05-29,Scarf,0.0
2021-05-30,Scarf,1.0
2021-05-31,Scarf,1.0
2021-06-01,Scarf,1.0
2021-06-02,Scarf,0.0
2021-06-03,Scarf,0.0
2021-06-04,Scarf,2.0
2021-06-05,Scarf,1.0
2021-06-06,Scarf,1.0
2021-06-07,Scarf,1.0
2021-06-08,Scarf,2.0
2021-06-09,Scarf,1.0
2021-06-10,Scarf,1.0
2021-06-11,Scarf,2.0
2021-06-12,Scarf,1.0
2021-06-13,Scarf,0.0
2021-06-14,Scarf,1.0
2021-06-15,Scarf,1.0
2021-06-16,Scarf,0.0
2021-06-17,Scarf,0.0
2021-06-18,Scarf,0.0
2021-06-19,Scarf,1.0
2021-06-20,Scarf,0.0
2021-06-21,Scarf,0.0
2021-06-22,Scarf,1.0
2021-06-23,Scarf,0.0
2021-06-24,Scarf,1.0
2021-06-25,Scarf,2.0
2021-06-26,Scarf,0.0
2021-06-27,Scarf,2.0
2021-06-28,Scarf,1.0
2021-06-29,Scarf,0.0
2021-06-30,Scarf,0.0
2021-07-01,Scarf,1.0
2021-07-02,Scarf,0.0
2021-07-03,Scarf,0.0
2021-07-04,Scarf,0.0
2021-07-05,Scarf,0.0
2021-07-06,Scarf,0.0
2021-07-07,Scarf,0.0
2021-07-08,Scarf,0.0
2021-07-09,Scarf,1.0
2021-07-10,Scarf,1.0
2021-07-11,Scarf,0.0
2021-07-12,Scarf,0.0
2021-07-13,Scarf,1.0
2021-07-14,Scarf,4.0
2021-07-15,Scarf,0.0
2021-07-16,Scarf,2.0
2021-07-17,Scarf,1.0
2021-07-18,Scarf,0.0
2021-07-19,Scarf,1.0
2021-07-20,Scarf,2.0
2021-07-21,Scarf,2.0
2021-07-22,Scarf,0.0
2021-07-23,Scarf,1.0
2021-07-24,Scarf,1.0
2021-07-25,Scarf,0.0
2021-07-26,Scarf,1.0
2021-07-27,Scarf,2.0
2021-07-28,Scarf,2.0
2021-07-29,Scarf,0.0
2021-07-30,Scarf,1.0
2021-07-31,Scarf,2.0
2021-08-01,Scarf,0.0
2021-08-02,Scarf,0.0
2021-08-03,Scarf,0.0
2021-08-04,Scarf,1.0
2021-08-05,Scarf,0.0
2021-08-06,Scarf,0.0
2021-08-07,Scarf,3.0
2021-08-08,Scarf,1.0
2021-08-09,Scarf,0.0
2021-08-10,Scarf,0.0
2021-08-11,Scarf,1.0
2021-08-12,Scarf,0.0
2021-08-13,Scarf,2.0
2021-08-14,Scarf,1.0
2021-08-15,Scarf,1.0
2021-08-16,Scarf,0.0
2021-08-17,Scarf,1.0
2021-08-18,Scarf,2.0
2021-08-19,Scarf,0.0
2021-08-20,Scarf,2.0
2021-08-21,Scarf,0.0
2021-08-22,Scarf,1.0
2021-08-23,Scarf,0.0
2021-08-24,Scarf,0.0
2021-08-25,Scarf,0.0
2021-08-26,Scarf,1.0
2021-08-27,Scarf,0.0
2021-08-28,Scarf,0.0
2021-08-29,Scarf,3.0
2021-08-30,Scarf,0.0
2021-08-31,Scarf,0.0
2021-09-01,Scarf,0.0
2021-09-02,Scarf,1.0
2021-09-03,Scarf,0.0
2021-09-04,Scarf,2.0
2021-09-05,Scarf,2.0
2021-09-06,Scarf,0.0
2021-09-07,Scarf,1.0
2021-09-08,Scarf,2.0
2021-09-09,Scarf,1.0
2021-09-10,Scarf,0.0
2021-09-11,Scarf,0.0
2021-09-12,Scarf,1.0
2021-09-13,Scarf,0.0
2021-09-14,Scarf,2.0
2021-09-15,Scarf,0.0
2021-09-16,Scarf,0.0
2021-09-17,Scarf,0.0
2021-09-18,Scarf,1.0
2021-09-19,Scarf,1.0
2021-09-20,Scarf,0.0
2021-09-21,Scarf,1.0
2021-09-22,Scarf,2.0
2021-09-23,Scarf,1.0
2021-09-24,Scarf,2.0
2021-09-25,Scarf,1.0
2021-09-26,Scarf,1.0
2021-09-27,Scarf,2.0
2021-09-28,Scarf,0.0
2021-09-29,Scarf,0.0
2021-09-30,Scarf,1.0
2021-10-01,Scarf,2.0
2021-10-02,Scarf,1.0
2021-10-03,Scarf,0.0
2021-10-04,Scarf,0.0
2021-10-05,Scarf,3.0
2021-10-06,Scarf,1.0
2021-10-07,Scarf,2.0
2021-10-08,Scarf,3.0
2021-10-09,Scarf,0.0
2021-10-10,Scarf,2.0
2021-10-11,Scarf,0.0
2021-10-12,Scarf,1.0
2021-10-13,Scarf,0.0
2021-10-14,Scarf,0.0
2021-10-15,Scarf,0.0
2021-10-16,Scarf,3.0
2021-10-17,Scarf,1.0
2021-10-18,Scarf,1.0
2021-10-19,Scarf,1.0
2021-10-20,Scarf,0.0
2021-10-21,Scarf,0.0
2021-10-22,Scarf,1.0
2021-10-23,Scarf,0.0
2021-10-24,Scarf,3.0
2021-10-25,Scarf,2.0
2021-10-26,Scarf,0.0
2021-10-27,Scarf,1.0
2021-10-28,Scarf,1.0
2021-10-29,Scarf,0.0
2021-10-30,Scarf,1.0
2021-10-31,Scarf,1.0
2021-11-01,Scarf,0.0
2021-11-02,Scarf,1.0
2021-11-03,Scarf,0.0
2021-11-04,Scarf,0.0
2021-11-05,Scarf,0.0
2021-11-06,Scarf,0.0
2021-11-07,Scarf,2.0
2021-11-08,Scarf,1.0
2021-11-09,Scarf,0.0
2021-11-10,Scarf,1.0
2021-11-11,Scarf,1.0
2021-11-12,Scarf,2.0
2021-11-13,Scarf,1.0
2021-11-14,Scarf,0.0
2021-11-15,Scarf,0.0
2021-11-16,Scarf,0.0
2021-11-17,Scarf,0.0
2021-11-18,Scarf,4.0
2021-11-19,Scarf,3.0
2021-11-20,Scarf,2.0
2021-11-21,Scarf,3.0
2021-11-22,Scarf,0.0
2021-11-23,Scarf,0.0
2021-11-24,Scarf,0.0
2021-11-25,Scarf,0.0
2021-11-26,Scarf,1.0
2021-11-27,Scarf,0.0
2021-11-28,Scarf,0.0
2021-11-29,Scarf,1.0
2021-11-30,Scarf,1.0
2021-12-01,Scarf,0.0
2021-12-02,Scarf,1.0
2021-12-03,Scarf,3.0
2021-12-04,Scarf,3.0
2021-12-05,Scarf,2.0
2021-12-06,Scarf,1.0
2021-12-07,Scarf,2.0
2021-12-08,Scarf,0.0
2021-12-09,Scarf,1.0
2021-12-10,Scarf,2.0
2021-12-11,Scarf,2.0
2021-12-12,Scarf,0.0
2021-12-13,Scarf,0.0
2021-12-14,Scarf,1.0
2021-12-15,Scarf,0.0
2021-12-16,Scarf,0.0
2021-12-17,Scarf,0.0
2021-12-18,Scarf,0.0
2021-12-19,Scarf,3.0
2021-12-20,Scarf,1.0
2021-12-21,Scarf,2.0
2021-12-22,Scarf,0.0
2021-12-23,Scarf,0.0
2021-12-24,Scarf,0.0
2021-12-25,Scarf,0.0
2021-12-26,Scarf,0.0
2021-12-27,Scarf,0.0
2021-12-28,Scarf,0.0
2021-12-29,Scarf,1.0
2021-12-30,Scarf,0.0
2021-12-31,Scarf,0.0
2022-01-01,Scarf,0.0
2022-01-02,Scarf,0.0
2022-01-03,Scarf,0.0
2022-01-04,Scarf,0.0
2022-01-05,Scarf,1.0
2022-01-06,Scarf,0.0
2022-01-07,Scarf,2.0
2022-01-08,Scarf,0.0
2022-01-09,Scarf,0.0
2022-01-10,Scarf,1.0
2022-01-11,Scarf,0.0
2022-01-12,Scarf,2.0
2022-01-13,Scarf,1.0
2022-01-14,Scarf,0.0
2022-01-15,Scarf,2.0
2022-01-16,Scarf,1.0
2022-01-17,Scarf,2.0
2022-01-18,Scarf,0.0
2022-01-19,Scarf,1.0
2022-01-20,Scarf,2.0
2022-01-21,Scarf,2.0
2022-01-22,Scarf,0.0
2022-01-23,Scarf,1.0
2022-01-24,Scarf,1.0
2022-01-25,Scarf,1.0
2022-01-26,Scarf,0.0
2022-01-27,Scarf,2.0
2022-01-28,Scarf,1.0
2022-01-29,Scarf,1.0
2022-01-30,Scarf,0.0
2022-01-31,Scarf,1.0
2022-02-01,Scarf,1.0
2022-02-02,Scarf,0.0
2022-02-03,Scarf,0.0
2022-02-04,Scarf,2.0
2022-02-05,Scarf,1.0
2022-02-06,Scarf,0.0
2022-02-07,Scarf,1.0
2022-02-08,Scarf,1.0
2022-02-09,Scarf,0.0
2022-02-10,Scarf,0.0
2022-02-11,Scarf,1.0
2022-02-12,Scarf,1.0
2022-02-13,Scarf,1.0
2022-02-14,Scarf,0.0
2022-02-15,Scarf,0.0
2022-02-16,Scarf,1.0
2022-02-17,Scarf,0.0
2022-02-18,Scarf,1.0
2022-02-19,Scarf,1.0
2022-02-20,Scarf,1.0
2022-02-21,Scarf,2.0
2022-02-22,Scarf,0.0
2022-02-23,Scarf,0.0
2022-02-24,Scarf,0.0
2022-02-25,Scarf,0.0
2022-02-26,Scarf,0.0
2022-02-27,Scarf,1.0
2022-02-28,Scarf,3.0
2022-03-01,Scarf,1.0
2022-03-02,Scarf,3.0
2022-03-03,Scarf,0.0
2022-03-04,Scarf,0.0
2022-03-05,Scarf,2.0
2022-03-06,Scarf,0.0
2022-03-07,Scarf,0.0
2022-03-08,Scarf,0.0
2022-03-09,Scarf,0.0
2022-03-10,Scarf,1.0
2022-03-11,Scarf,0.0
2022-03-12,Scarf,0.0
2022-03-13,Scarf,1.0
2022-03-14,Scarf,0.0
2022-03-15,Scarf,1.0
2022-03-16,Scarf,0.0
2022-03-17,Scarf,2.0
2022-03-18,Scarf,1.0
2022-03-19,Scarf,1.0
2022-03-20,Scarf,1.0
2022-03-21,Scarf,0.0
2022-03-22,Scarf,1.0
2022-03-23,Scarf,0.0
2022-03-24,Scarf,0.0
2022-03-25,Scarf,3.0
2022-03-26,Scarf,0.0
2022-03-27,Scarf,1.0
2022-03-28,Scarf,1.0
2022-03-29,Scarf,3.0
2022-03-30,Scarf,0.0
2022-03-31,Scarf,0.0
2022-04-01,Scarf,0.0
2022-04-02,Scarf,0.0
2022-04-03,Scarf,4.0
2022-04-04,Scarf,0.0
2022-04-05,Scarf,0.0
2022-04-06,Scarf,1.0
2022-04-07,Scarf,2.0
2022-04-08,Scarf,0.0
2022-04-09,Scarf,0.0
2022-04-10,Scarf,4.0
2022-04-11,Scarf,1.0
2022-04-12,Scarf,1.0
2022-04-13,Scarf,0.0
2022-04-14,Scarf,2.0
2022-04-15,Scarf,1.0
2022-04-16,Scarf,0.0
2022-04-17,Scarf,1.0
2022-04-18,Scarf,1.0
2022-04-19,Scarf,2.0
2022-04-20,Scarf,0.0
2022-04-21,Scarf,2.0
2022-04-22,Scarf,2.0
2022-04-23,Scarf,0.0
2022-04-24,Scarf,1.0
2022-04-25,Scarf,0.0
2022-04-26,Scarf,1.0
2022-04-27,Scarf,1.0
2022-04-28,Scarf,0.0
2022-04-29,Scarf,2.0
2022-04-30,Scarf,0.0
2022-05-01,Scarf,0.0
2022-05-02,Scarf,2.0
2022-05-03,Scarf,0.0
2022-05-04,Scarf,1.0
2022-05-05,Scarf,0.0
2022-05-06,Scarf,3.0
2022-05-07,Scarf,0.0
2022-05-08,Scarf,1.0
2022-05-09,Scarf,1.0
2022-05-10,Scarf,1.0
2022-05-11,Scarf,2.0
2022-05-12,Scarf,0.0
2022-05-13,Scarf,0.0
2022-05-14,Scarf,1.0
2022-05-15,Scarf,0.0
2022-05-16,Scarf,1.0
2022-05-17,Scarf,2.0
2022-05-18,Scarf,0.0
2022-05-19,Scarf,0.0
2022-05-20,Scarf,0.0
2022-05-21,Scarf,0.0
2022-05-22,Scarf,2.0
2022-05-23,Scarf,1.0
2022-05-24,Scarf,1.0
2022-05-25,Scarf,0.0
2022-05-26,Scarf,0.0
2022-05-27,Scarf,0.0
2022-05-28,Scarf,1.0
2022-05-29,Scarf,1.0
2022-05-30,Scarf,2.0
2022-05-31,Scarf,0.0
2022-06-01,Scarf,0.0
2022-06-02,Scarf,0.0
2022-06-03,Scarf,0.0
2022-06-04,Scarf,2.0
2022-06-05,Scarf,1.0
2022-06-06,Scarf,1.0
2022-06-07,Scarf,0.0
2022-06-08,Scarf,0.0
2022-06-09,Scarf,2.0
2022-06-10,Scarf,0.0
2022-06-11,Scarf,1.0
2022-06-12,Scarf,0.0
2022-06-13,Scarf,2.0
2022-06-14,Scarf,1.0
2022-06-15,Scarf,0.0
2022-06-16,Scarf,1.0
2022-06-17,Scarf,0.0
2022-06-18,Scarf,0.0
2022-06-19,Scarf,0.0
2022-06-20,Scarf,1.0
2022-06-21,Scarf,2.0
2022-06-22,Scarf,0.0
2022-06-23,Scarf,0.0
2022-06-24,Scarf,1.0
2022-06-25,Scarf,1.0
2022-06-26,Scarf,0.0
2022-06-27,Scarf,0.0
2022-06-28,Scarf,0.0
2022-06-29,Scarf,2.0
2022-06-30,Scarf,2.0
2022-07-01,Scarf,1.0
2022-07-02,Scarf,0.0
2022-07-03,Scarf,0.0
2022-07-04,Scarf,0.0
2022-07-05,Scarf,2.0
2022-07-06,Scarf,1.0
2022-07-07,Scarf,1.0
2022-07-08,Scarf,0.0
2022-07-09,Scarf,0.0
2022-07-10,Scarf,0.0
2022-07-11,Scarf,1.0
2022-07-12,Scarf,0.0
2022-07-13,Scarf,0.0
